captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-09-23T00:00:55.676972+00:00,btc-updown-5m-1790121600,5,4825251,104565360047299770239144262361358167589767804147223293461242576872926681444239,2026-09-23T00:00:00+00:00,2026-09-23T00:05:00+00:00,4.08,0.31,0.32,0.315,0.01,105.0,413.58,99
2026-09-23T00:00:55.676972+00:00,btc-updown-5m-1790121900,5,4825295,49629787504673216517011457793212197088651369415031397411782736927741395785268,2026-09-23T00:05:00+00:00,2026-09-23T00:10:00+00:00,9.08,0.5,0.51,0.505,0.01,153.37,390.12,99
2026-09-23T00:00:55.676972+00:00,btc-updown-15m-1790121600,15,4825259,7542104785210802470742801652475486712364712701394508889123469306643435257518,2026-09-23T00:00:00+00:00,2026-09-23T00:15:00+00:00,14.08,0.4,0.41,0.405,0.01,478.0,294.0,99
2026-09-23T00:00:55.676972+00:00,btc-updown-15m-1790122500,15,4825406,106508114023580459802606071258439921970037905642853076635570892096362124920035,2026-09-23T00:15:00+00:00,2026-09-23T00:30:00+00:00,29.08,0.5,0.51,0.505,0.01,100.0,370.29,95
2026-09-23T00:01:56.842091+00:00,btc-updown-5m-1790121600,5,4825251,104565360047299770239144262361358167589767804147223293461242576872926681444239,2026-09-23T00:00:00+00:00,2026-09-23T00:05:00+00:00,3.07,0.31,0.32,0.315,0.01,22.1,609.19,99
2026-09-23T00:01:56.842091+00:00,btc-updown-5m-1790121900,5,4825295,49629787504673216517011457793212197088651369415031397411782736927741395785268,2026-09-23T00:05:00+00:00,2026-09-23T00:10:00+00:00,8.07,0.5,0.51,0.505,0.01,115.37,390.12,99
2026-09-23T00:01:56.842091+00:00,btc-updown-15m-1790121600,15,4825259,7542104785210802470742801652475486712364712701394508889123469306643435257518,2026-09-23T00:00:00+00:00,2026-09-23T00:15:00+00:00,13.07,0.4,0.41,0.405,0.01,372.0,308.0,99
2026-09-23T00:01:56.842091+00:00,btc-updown-15m-1790122500,15,4825406,106508114023580459802606071258439921970037905642853076635570892096362124920035,2026-09-23T00:15:00+00:00,2026-09-23T00:30:00+00:00,28.07,0.5,0.51,0.505,0.01,55.0,321.02,95
2026-09-23T00:02:57.915532+00:00,btc-updown-5m-1790121600,5,4825251,104565360047299770239144262361358167589767804147223293461242576872926681444239,2026-09-23T00:00:00+00:00,2026-09-23T00:05:00+00:00,2.05,0.58,0.59,0.585,0.01,470.15,71.52,99
2026-09-23T00:02:57.915532+00:00,btc-updown-5m-1790121900,5,4825295,49629787504673216517011457793212197088651369415031397411782736927741395785268,2026-09-23T00:05:00+00:00,2026-09-23T00:10:00+00:00,7.05,0.5,0.51,0.505,0.01,110.37,147.76,99
2026-09-23T00:02:57.915532+00:00,btc-updown-15m-1790121600,15,4825259,7542104785210802470742801652475486712364712701394508889123469306643435257518,2026-09-23T00:00:00+00:00,2026-09-23T00:15:00+00:00,12.05,0.51,0.52,0.515,0.01,445.0,216.19,99
2026-09-23T00:02:57.915532+00:00,btc-updown-15m-1790122500,15,4825406,106508114023580459802606071258439921970037905642853076635570892096362124920035,2026-09-23T00:15:00+00:00,2026-09-23T00:30:00+00:00,27.05,0.5,0.51,0.505,0.01,30.0,290.0,95
2026-09-23T00:03:58.973951+00:00,btc-updown-5m-1790121600,5,4825251,104565360047299770239144262361358167589767804147223293461242576872926681444239,2026-09-23T00:00:00+00:00,2026-09-23T00:05:00+00:00,1.03,0.98,0.99,0.985,0.01,473.0,1657.53,99
2026-09-23T00:03:58.973951+00:00,btc-updown-5m-1790121900,5,4825295,49629787504673216517011457793212197088651369415031397411782736927741395785268,2026-09-23T00:05:00+00:00,2026-09-23T00:10:00+00:00,6.03,0.48,0.49,0.485,0.01,30.0,160.16,99
2026-09-23T00:03:58.973951+00:00,btc-updown-15m-1790121600,15,4825259,7542104785210802470742801652475486712364712701394508889123469306643435257518,2026-09-23T00:00:00+00:00,2026-09-23T00:15:00+00:00,11.03,0.67,0.68,0.675,0.01,693.33,5.0,99
2026-09-23T00:03:58.973951+00:00,btc-updown-15m-1790122500,15,4825406,106508114023580459802606071258439921970037905642853076635570892096362124920035,2026-09-23T00:15:00+00:00,2026-09-23T00:30:00+00:00,26.03,0.5,0.51,0.505,0.01,30.0,410.0,95
2026-09-23T00:05:00.057985+00:00,btc-updown-5m-1790121900,5,4825295,49629787504673216517011457793212197088651369415031397411782736927741395785268,2026-09-23T00:05:00+00:00,2026-09-23T00:10:00+00:00,5.0,0.29,0.3,0.295,0.01,100.05,159.47,99
2026-09-23T00:05:00.057985+00:00,btc-updown-5m-1790122200,5,4825308,560861521371895616320285747824949350160958844331154843104848331697305927031,2026-09-23T00:10:00+00:00,2026-09-23T00:15:00+00:00,10.0,0.5,0.51,0.505,0.01,40.47,410.37,99
2026-09-23T00:05:00.057985+00:00,btc-updown-15m-1790121600,15,4825259,7542104785210802470742801652475486712364712701394508889123469306643435257518,2026-09-23T00:00:00+00:00,2026-09-23T00:15:00+00:00,10.0,0.44,0.45,0.445,0.01,343.17,50.0,99
2026-09-23T00:05:00.057985+00:00,btc-updown-15m-1790122500,15,4825406,106508114023580459802606071258439921970037905642853076635570892096362124920035,2026-09-23T00:15:00+00:00,2026-09-23T00:30:00+00:00,25.0,0.5,0.51,0.505,0.01,30.0,376.63,95
2026-09-23T00:06:01.237030+00:00,btc-updown-5m-1790121900,5,4825295,49629787504673216517011457793212197088651369415031397411782736927741395785268,2026-09-23T00:05:00+00:00,2026-09-23T00:10:00+00:00,3.98,0.14,0.15,0.145,0.01,658.74,155.9,99
2026-09-23T00:06:01.237030+00:00,btc-updown-5m-1790122200,5,4825308,560861521371895616320285747824949350160958844331154843104848331697305927031,2026-09-23T00:10:00+00:00,2026-09-23T00:15:00+00:00,8.98,0.5,0.51,0.505,0.01,71.01,513.75,99
2026-09-23T00:06:01.237030+00:00,btc-updown-15m-1790121600,15,4825259,7542104785210802470742801652475486712364712701394508889123469306643435257518,2026-09-23T00:00:00+00:00,2026-09-23T00:15:00+00:00,8.98,0.33,0.34,0.335,0.01,784.2,269.0,99
2026-09-23T00:06:01.237030+00:00,btc-updown-15m-1790122500,15,4825406,106508114023580459802606071258439921970037905642853076635570892096362124920035,2026-09-23T00:15:00+00:00,2026-09-23T00:30:00+00:00,23.98,0.5,0.51,0.505,0.01,60.0,245.0,95
2026-09-23T00:07:02.282832+00:00,btc-updown-5m-1790121900,5,4825295,49629787504673216517011457793212197088651369415031397411782736927741395785268,2026-09-23T00:05:00+00:00,2026-09-23T00:10:00+00:00,2.97,0.59,0.6,0.595,0.01,40.0,770.66,99
2026-09-23T00:07:02.282832+00:00,btc-updown-5m-1790122200,5,4825308,560861521371895616320285747824949350160958844331154843104848331697305927031,2026-09-23T00:10:00+00:00,2026-09-23T00:15:00+00:00,7.97,0.5,0.51,0.505,0.01,66.01,578.98,99
2026-09-23T00:07:02.282832+00:00,btc-updown-15m-1790121600,15,4825259,7542104785210802470742801652475486712364712701394508889123469306643435257518,2026-09-23T00:00:00+00:00,2026-09-23T00:15:00+00:00,7.97,0.65,0.66,0.655,0.01,563.97,34.92,99
2026-09-23T00:07:02.282832+00:00,btc-updown-15m-1790122500,15,4825406,106508114023580459802606071258439921970037905642853076635570892096362124920035,2026-09-23T00:15:00+00:00,2026-09-23T00:30:00+00:00,22.97,0.5,0.51,0.505,0.01,30.0,385.0,95
2026-09-23T00:08:03.336019+00:00,btc-updown-5m-1790121900,5,4825295,49629787504673216517011457793212197088651369415031397411782736927741395785268,2026-09-23T00:05:00+00:00,2026-09-23T00:10:00+00:00,1.95,0.11,0.12,0.115,0.01,309.11,256.86,99
