captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-09-26T00:00:10.686248+00:00,btc-updown-5m-1790380800,5,4927747,74559077228713917834768491894875609882319160697598181156528622415804093288313,2026-09-26T00:00:00+00:00,2026-09-26T00:05:00+00:00,4.83,0.44,0.45,0.445,0.01,631.42,61.0,99
2026-09-26T00:00:10.686248+00:00,btc-updown-5m-1790381100,5,4927761,59163714961035325625187903708100865980871025783654867885452275679718719597287,2026-09-26T00:05:00+00:00,2026-09-26T00:10:00+00:00,9.83,0.5,0.51,0.505,0.01,45.0,429.93,99
2026-09-26T00:00:10.686248+00:00,btc-updown-15m-1790380800,15,4927752,91996660634639421729016375923235138135219246469718375518844767466428920348783,2026-09-26T00:00:00+00:00,2026-09-26T00:15:00+00:00,14.83,0.43,0.44,0.435,0.01,207.5,60.0,99
2026-09-26T00:00:10.686248+00:00,btc-updown-15m-1790381700,15,4927890,4767819702639168860781568294879560600085325965102732383657953384702802249331,2026-09-26T00:15:00+00:00,2026-09-26T00:30:00+00:00,29.83,0.5,0.51,0.505,0.01,50.3,625.92,93
2026-09-26T00:01:11.600909+00:00,btc-updown-5m-1790380800,5,4927747,74559077228713917834768491894875609882319160697598181156528622415804093288313,2026-09-26T00:00:00+00:00,2026-09-26T00:05:00+00:00,3.82,0.12,0.13,0.125,0.01,72.61,297.72,99
2026-09-26T00:01:11.600909+00:00,btc-updown-5m-1790381100,5,4927761,59163714961035325625187903708100865980871025783654867885452275679718719597287,2026-09-26T00:05:00+00:00,2026-09-26T00:10:00+00:00,8.82,0.5,0.51,0.505,0.01,30.0,541.29,99
2026-09-26T00:01:11.600909+00:00,btc-updown-15m-1790380800,15,4927752,91996660634639421729016375923235138135219246469718375518844767466428920348783,2026-09-26T00:00:00+00:00,2026-09-26T00:15:00+00:00,13.82,0.33,0.34,0.335,0.01,105.0,267.47,88
2026-09-26T00:01:11.600909+00:00,btc-updown-15m-1790381700,15,4927890,4767819702639168860781568294879560600085325965102732383657953384702802249331,2026-09-26T00:15:00+00:00,2026-09-26T00:30:00+00:00,28.82,0.5,0.51,0.505,0.01,50.3,545.92,93
2026-09-26T00:02:12.485493+00:00,btc-updown-5m-1790380800,5,4927747,74559077228713917834768491894875609882319160697598181156528622415804093288313,2026-09-26T00:00:00+00:00,2026-09-26T00:05:00+00:00,2.8,0.11,0.12,0.115,0.01,291.26,213.03,99
2026-09-26T00:02:12.485493+00:00,btc-updown-5m-1790381100,5,4927761,59163714961035325625187903708100865980871025783654867885452275679718719597287,2026-09-26T00:05:00+00:00,2026-09-26T00:10:00+00:00,7.8,0.5,0.51,0.505,0.01,27.0,441.29,99
2026-09-26T00:02:12.485493+00:00,btc-updown-15m-1790380800,15,4927752,91996660634639421729016375923235138135219246469718375518844767466428920348783,2026-09-26T00:00:00+00:00,2026-09-26T00:15:00+00:00,12.8,0.32,0.33,0.325,0.01,290.0,139.99,88
2026-09-26T00:02:12.485493+00:00,btc-updown-15m-1790381700,15,4927890,4767819702639168860781568294879560600085325965102732383657953384702802249331,2026-09-26T00:15:00+00:00,2026-09-26T00:30:00+00:00,27.8,0.5,0.51,0.505,0.01,50.3,627.55,95
