captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-09-07T01:18:58.369808+00:00,btc-updown-5m-1788743700,5,4271739,75273148098370472482212230973140276450613780158186751817696062824205786605353,2026-09-07T01:15:00+00:00,2026-09-07T01:20:00+00:00,1.03,0.98,0.99,0.985,0.01,237.19,3806.59,99
2026-09-07T01:18:58.369808+00:00,btc-updown-5m-1788744000,5,4271750,103090544314833702955829278301906603242066681087977125644867681889197307011531,2026-09-07T01:20:00+00:00,2026-09-07T01:25:00+00:00,6.03,0.51,0.52,0.515,0.01,13.33,281.07,99
2026-09-07T01:18:58.369808+00:00,btc-updown-15m-1788743700,15,4271731,109066865992564669257293205351395483350796775420035420159875105387855019887749,2026-09-07T01:15:00+00:00,2026-09-07T01:30:00+00:00,11.03,0.64,0.65,0.645,0.01,653.95,585.34,99
2026-09-07T01:18:58.369808+00:00,btc-updown-15m-1788744600,15,4271778,111091375839159463178096815948883920241838225537529062509524680571848184496508,2026-09-07T01:30:00+00:00,2026-09-07T01:45:00+00:00,26.03,0.52,0.53,0.525,0.01,46.95,504.4,93
2026-09-07T01:19:59.837711+00:00,btc-updown-5m-1788744000,5,4271750,103090544314833702955829278301906603242066681087977125644867681889197307011531,2026-09-07T01:20:00+00:00,2026-09-07T01:25:00+00:00,5.02,0.4,0.41,0.405,0.01,15.0,20.0,93
2026-09-07T01:19:59.837711+00:00,btc-updown-15m-1788743700,15,4271731,109066865992564669257293205351395483350796775420035420159875105387855019887749,2026-09-07T01:15:00+00:00,2026-09-07T01:30:00+00:00,10.02,0.39,0.4,0.395,0.01,396.19,10.0,99
2026-09-07T01:19:59.837711+00:00,btc-updown-15m-1788744600,15,4271778,111091375839159463178096815948883920241838225537529062509524680571848184496508,2026-09-07T01:30:00+00:00,2026-09-07T01:45:00+00:00,25.02,0.52,0.53,0.525,0.01,306.95,404.4,97
2026-09-07T01:21:01.141596+00:00,btc-updown-5m-1788744000,5,4271750,103090544314833702955829278301906603242066681087977125644867681889197307011531,2026-09-07T01:20:00+00:00,2026-09-07T01:25:00+00:00,3.98,0.19,0.2,0.195,0.01,434.37,3.0,99
2026-09-07T01:21:01.141596+00:00,btc-updown-5m-1788744300,5,4271765,53960102360516971548462048941544241984169336238181010335093267928434288040859,2026-09-07T01:25:00+00:00,2026-09-07T01:30:00+00:00,8.98,0.5,0.51,0.505,0.01,260.5,467.47,99
2026-09-07T01:21:01.141596+00:00,btc-updown-15m-1788743700,15,4271731,109066865992564669257293205351395483350796775420035420159875105387855019887749,2026-09-07T01:15:00+00:00,2026-09-07T01:30:00+00:00,8.98,0.27,0.28,0.275,0.01,150.0,75.0,99
2026-09-07T01:21:01.141596+00:00,btc-updown-15m-1788744600,15,4271778,111091375839159463178096815948883920241838225537529062509524680571848184496508,2026-09-07T01:30:00+00:00,2026-09-07T01:45:00+00:00,23.98,0.52,0.53,0.525,0.01,304.86,400.43,97
2026-09-07T01:22:02.492744+00:00,btc-updown-5m-1788744000,5,4271750,103090544314833702955829278301906603242066681087977125644867681889197307011531,2026-09-07T01:20:00+00:00,2026-09-07T01:25:00+00:00,2.97,0.36,0.37,0.365,0.01,9.6,294.09,99
2026-09-07T01:22:02.492744+00:00,btc-updown-5m-1788744300,5,4271765,53960102360516971548462048941544241984169336238181010335093267928434288040859,2026-09-07T01:25:00+00:00,2026-09-07T01:30:00+00:00,7.97,0.5,0.51,0.505,0.01,243.48,423.66,99
2026-09-07T01:22:02.492744+00:00,btc-updown-15m-1788743700,15,4271731,109066865992564669257293205351395483350796775420035420159875105387855019887749,2026-09-07T01:15:00+00:00,2026-09-07T01:30:00+00:00,7.97,0.37,0.38,0.375,0.01,175.53,80.0,99
2026-09-07T01:22:02.492744+00:00,btc-updown-15m-1788744600,15,4271778,111091375839159463178096815948883920241838225537529062509524680571848184496508,2026-09-07T01:30:00+00:00,2026-09-07T01:45:00+00:00,22.97,0.52,0.53,0.525,0.01,104.86,400.43,97
2026-09-07T01:23:03.780298+00:00,btc-updown-5m-1788744000,5,4271750,103090544314833702955829278301906603242066681087977125644867681889197307011531,2026-09-07T01:20:00+00:00,2026-09-07T01:25:00+00:00,1.95,0.45,0.46,0.455,0.01,575.49,15.0,99
