captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-08-10T00:00:19.788064+00:00,btc-updown-5m-1786320000,5,3433325,24537159416858346369726353624445430258206093896071844100622399753984078515077,2026-08-10T00:00:00+00:00,2026-08-10T00:05:00+00:00,4.68,0.29,0.3,0.295,0.01,12.21,161.3,99
2026-08-10T00:00:19.788064+00:00,btc-updown-5m-1786320300,5,3433346,93738911421448558675551934153477307426367214826179976315155267026748952363158,2026-08-10T00:05:00+00:00,2026-08-10T00:10:00+00:00,9.68,0.5,0.51,0.505,0.01,564.27,375.69,99
2026-08-10T00:00:19.788064+00:00,btc-updown-15m-1786320000,15,3433338,38705811850530008985026200154618196743782854666101962649057699229639910562731,2026-08-10T00:00:00+00:00,2026-08-10T00:15:00+00:00,14.68,0.37,0.38,0.375,0.01,10.06,187.0,79
2026-08-10T00:00:19.788064+00:00,btc-updown-15m-1786320900,15,3433485,48843554678180078235577038172848735840359087031472922044977458924087441515691,2026-08-10T00:15:00+00:00,2026-08-10T00:30:00+00:00,29.68,0.5,0.51,0.505,0.01,140.0,90.0,86
2026-08-10T00:01:20.908379+00:00,btc-updown-5m-1786320000,5,3433325,24537159416858346369726353624445430258206093896071844100622399753984078515077,2026-08-10T00:00:00+00:00,2026-08-10T00:05:00+00:00,3.67,0.35,0.36,0.355,0.01,58.0,268.71,99
2026-08-10T00:01:20.908379+00:00,btc-updown-5m-1786320300,5,3433346,93738911421448558675551934153477307426367214826179976315155267026748952363158,2026-08-10T00:05:00+00:00,2026-08-10T00:10:00+00:00,8.67,0.5,0.51,0.505,0.01,575.27,585.69,99
2026-08-10T00:01:20.908379+00:00,btc-updown-15m-1786320000,15,3433338,38705811850530008985026200154618196743782854666101962649057699229639910562731,2026-08-10T00:00:00+00:00,2026-08-10T00:15:00+00:00,13.67,0.41,0.42,0.415,0.01,105.64,84.0,83
2026-08-10T00:01:20.908379+00:00,btc-updown-15m-1786320900,15,3433485,48843554678180078235577038172848735840359087031472922044977458924087441515691,2026-08-10T00:15:00+00:00,2026-08-10T00:30:00+00:00,28.67,0.5,0.51,0.505,0.01,390.0,290.0,88
2026-08-10T00:02:21.996141+00:00,btc-updown-5m-1786320000,5,3433325,24537159416858346369726353624445430258206093896071844100622399753984078515077,2026-08-10T00:00:00+00:00,2026-08-10T00:05:00+00:00,2.65,0.31,0.32,0.315,0.01,333.92,7.0,99
2026-08-10T00:02:21.996141+00:00,btc-updown-5m-1786320300,5,3433346,93738911421448558675551934153477307426367214826179976315155267026748952363158,2026-08-10T00:05:00+00:00,2026-08-10T00:10:00+00:00,7.65,0.5,0.51,0.505,0.01,492.83,515.13,99
2026-08-10T00:02:21.996141+00:00,btc-updown-15m-1786320000,15,3433338,38705811850530008985026200154618196743782854666101962649057699229639910562731,2026-08-10T00:00:00+00:00,2026-08-10T00:15:00+00:00,12.65,0.45,0.46,0.455,0.01,546.66,21.12,82
2026-08-10T00:02:21.996141+00:00,btc-updown-15m-1786320900,15,3433485,48843554678180078235577038172848735840359087031472922044977458924087441515691,2026-08-10T00:15:00+00:00,2026-08-10T00:30:00+00:00,27.65,0.5,0.51,0.505,0.01,389.61,200.39,88
2026-08-10T00:03:23.065851+00:00,btc-updown-5m-1786320000,5,3433325,24537159416858346369726353624445430258206093896071844100622399753984078515077,2026-08-10T00:00:00+00:00,2026-08-10T00:05:00+00:00,1.62,0.7,0.71,0.705,0.01,68.6,169.58,99
2026-08-10T00:03:23.065851+00:00,btc-updown-5m-1786320300,5,3433346,93738911421448558675551934153477307426367214826179976315155267026748952363158,2026-08-10T00:05:00+00:00,2026-08-10T00:10:00+00:00,6.62,0.51,0.53,0.52,0.02,54.08,260.0,98
2026-08-10T00:03:23.065851+00:00,btc-updown-15m-1786320000,15,3433338,38705811850530008985026200154618196743782854666101962649057699229639910562731,2026-08-10T00:00:00+00:00,2026-08-10T00:15:00+00:00,11.62,0.57,0.58,0.575,0.01,91.0,432.35,96
2026-08-10T00:03:23.065851+00:00,btc-updown-15m-1786320900,15,3433485,48843554678180078235577038172848735840359087031472922044977458924087441515691,2026-08-10T00:15:00+00:00,2026-08-10T00:30:00+00:00,26.62,0.5,0.51,0.505,0.01,369.61,200.39,88
2026-08-10T00:04:24.160877+00:00,btc-updown-5m-1786320000,5,3433325,24537159416858346369726353624445430258206093896071844100622399753984078515077,2026-08-10T00:00:00+00:00,2026-08-10T00:05:00+00:00,0.6,0.73,0.74,0.735,0.01,16.0,205.66,99
2026-08-10T00:04:24.160877+00:00,btc-updown-5m-1786320300,5,3433346,93738911421448558675551934153477307426367214826179976315155267026748952363158,2026-08-10T00:05:00+00:00,2026-08-10T00:10:00+00:00,5.6,0.51,0.52,0.515,0.01,37.85,73.07,99
2026-08-10T00:04:24.160877+00:00,btc-updown-15m-1786320000,15,3433338,38705811850530008985026200154618196743782854666101962649057699229639910562731,2026-08-10T00:00:00+00:00,2026-08-10T00:15:00+00:00,10.6,0.5,0.51,0.505,0.01,557.6,10.0,90
2026-08-10T00:04:24.160877+00:00,btc-updown-15m-1786320900,15,3433485,48843554678180078235577038172848735840359087031472922044977458924087441515691,2026-08-10T00:15:00+00:00,2026-08-10T00:30:00+00:00,25.6,0.5,0.51,0.505,0.01,419.61,200.39,88
2026-08-10T00:05:25.222586+00:00,btc-updown-5m-1786320300,5,3433346,93738911421448558675551934153477307426367214826179976315155267026748952363158,2026-08-10T00:05:00+00:00,2026-08-10T00:10:00+00:00,4.58,0.52,0.53,0.525,0.01,15.0,105.0,99
2026-08-10T00:05:25.222586+00:00,btc-updown-5m-1786320600,5,3433382,19448174131777390186835785728532181416717696458580417211611386330323895452644,2026-08-10T00:10:00+00:00,2026-08-10T00:15:00+00:00,9.58,0.5,0.51,0.505,0.01,512.77,415.7,99
2026-08-10T00:05:25.222586+00:00,btc-updown-15m-1786320000,15,3433338,38705811850530008985026200154618196743782854666101962649057699229639910562731,2026-08-10T00:00:00+00:00,2026-08-10T00:15:00+00:00,9.58,0.53,0.54,0.535,0.01,150.0,248.98,92
2026-08-10T00:05:25.222586+00:00,btc-updown-15m-1786320900,15,3433485,48843554678180078235577038172848735840359087031472922044977458924087441515691,2026-08-10T00:15:00+00:00,2026-08-10T00:30:00+00:00,24.58,0.5,0.51,0.505,0.01,439.61,200.39,88
2026-08-10T00:06:26.262658+00:00,btc-updown-5m-1786320300,5,3433346,93738911421448558675551934153477307426367214826179976315155267026748952363158,2026-08-10T00:05:00+00:00,2026-08-10T00:10:00+00:00,3.57,0.82,0.83,0.825,0.01,126.72,134.01,99
2026-08-10T00:06:26.262658+00:00,btc-updown-5m-1786320600,5,3433382,19448174131777390186835785728532181416717696458580417211611386330323895452644,2026-08-10T00:10:00+00:00,2026-08-10T00:15:00+00:00,8.57,0.5,0.51,0.505,0.01,5.0,668.55,99
2026-08-10T00:06:26.262658+00:00,btc-updown-15m-1786320000,15,3433338,38705811850530008985026200154618196743782854666101962649057699229639910562731,2026-08-10T00:00:00+00:00,2026-08-10T00:15:00+00:00,8.57,0.66,0.67,0.665,0.01,18.32,189.0,71
2026-08-10T00:06:26.262658+00:00,btc-updown-15m-1786320900,15,3433485,48843554678180078235577038172848735840359087031472922044977458924087441515691,2026-08-10T00:15:00+00:00,2026-08-10T00:30:00+00:00,23.57,0.5,0.51,0.505,0.01,301.21,200.39,88
2026-08-10T00:07:27.319108+00:00,btc-updown-5m-1786320300,5,3433346,93738911421448558675551934153477307426367214826179976315155267026748952363158,2026-08-10T00:05:00+00:00,2026-08-10T00:10:00+00:00,2.55,0.95,0.96,0.955,0.01,40.54,432.1,99
2026-08-10T00:07:27.319108+00:00,btc-updown-5m-1786320600,5,3433382,19448174131777390186835785728532181416717696458580417211611386330323895452644,2026-08-10T00:10:00+00:00,2026-08-10T00:15:00+00:00,7.55,0.5,0.51,0.505,0.01,7.0,747.03,99
2026-08-10T00:07:27.319108+00:00,btc-updown-15m-1786320000,15,3433338,38705811850530008985026200154618196743782854666101962649057699229639910562731,2026-08-10T00:00:00+00:00,2026-08-10T00:15:00+00:00,7.55,0.82,0.83,0.825,0.01,331.0,375.0,62
2026-08-10T00:07:27.319108+00:00,btc-updown-15m-1786320900,15,3433485,48843554678180078235577038172848735840359087031472922044977458924087441515691,2026-08-10T00:15:00+00:00,2026-08-10T00:30:00+00:00,22.55,0.5,0.51,0.505,0.01,291.21,280.39,88
2026-08-10T00:08:28.361704+00:00,btc-updown-5m-1786320600,5,3433382,19448174131777390186835785728532181416717696458580417211611386330323895452644,2026-08-10T00:10:00+00:00,2026-08-10T00:15:00+00:00,6.53,0.49,0.5,0.495,0.01,265.0,113.14,99
