captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-08-25T01:24:09.561964+00:00,btc-updown-5m-1787620800,5,3828653,26115701806733722332357271602134807111238747808453137133524236081261803838525,2026-08-25T01:20:00+00:00,2026-08-25T01:25:00+00:00,0.85,0.05,0.06,0.055,0.01,200.83,285.17,99
2026-08-25T01:24:09.561964+00:00,btc-updown-5m-1787621100,5,3828853,49390616003646261674400689932768726364346827287326143925062408568619600168975,2026-08-25T01:25:00+00:00,2026-08-25T01:30:00+00:00,5.85,0.49,0.5,0.495,0.01,228.16,44.0,99
2026-08-25T01:24:09.561964+00:00,btc-updown-15m-1787620500,15,3828646,103813324305291313677634562935491814661861742875926328207312538083745717059807,2026-08-25T01:15:00+00:00,2026-08-25T01:30:00+00:00,5.85,0.54,0.55,0.545,0.01,85.26,296.74,99
2026-08-25T01:24:09.561964+00:00,btc-updown-15m-1787621400,15,3828899,44612041253367809782189228306203398264321057607491259456140605699919025740852,2026-08-25T01:30:00+00:00,2026-08-25T01:45:00+00:00,20.85,0.49,0.5,0.495,0.01,265.0,630.0,95
2026-08-25T01:25:10.948015+00:00,btc-updown-5m-1787621100,5,3828853,49390616003646261674400689932768726364346827287326143925062408568619600168975,2026-08-25T01:25:00+00:00,2026-08-25T01:30:00+00:00,4.83,0.73,0.74,0.735,0.01,158.7,606.33,99
2026-08-25T01:25:10.948015+00:00,btc-updown-5m-1787621400,5,3828897,73898957458647190837094520504626284949724281983911370212046664862450501342263,2026-08-25T01:30:00+00:00,2026-08-25T01:35:00+00:00,9.83,0.5,0.51,0.505,0.01,163.2,863.98,99
2026-08-25T01:25:10.948015+00:00,btc-updown-15m-1787620500,15,3828646,103813324305291313677634562935491814661861742875926328207312538083745717059807,2026-08-25T01:15:00+00:00,2026-08-25T01:30:00+00:00,4.83,0.85,0.86,0.855,0.01,143.48,151.67,99
2026-08-25T01:25:10.948015+00:00,btc-updown-15m-1787621400,15,3828899,44612041253367809782189228306203398264321057607491259456140605699919025740852,2026-08-25T01:30:00+00:00,2026-08-25T01:45:00+00:00,19.83,0.49,0.5,0.495,0.01,15.0,580.0,95
2026-08-25T01:26:12.116581+00:00,btc-updown-5m-1787621100,5,3828853,49390616003646261674400689932768726364346827287326143925062408568619600168975,2026-08-25T01:25:00+00:00,2026-08-25T01:30:00+00:00,3.8,0.85,0.86,0.855,0.01,243.69,90.71,99
2026-08-25T01:26:12.116581+00:00,btc-updown-5m-1787621400,5,3828897,73898957458647190837094520504626284949724281983911370212046664862450501342263,2026-08-25T01:30:00+00:00,2026-08-25T01:35:00+00:00,8.8,0.5,0.51,0.505,0.01,147.2,1448.54,99
2026-08-25T01:26:12.116581+00:00,btc-updown-15m-1787620500,15,3828646,103813324305291313677634562935491814661861742875926328207312538083745717059807,2026-08-25T01:15:00+00:00,2026-08-25T01:30:00+00:00,3.8,0.89,0.91,0.9,0.02,206.3,5.0,98
