captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-09-21T00:00:50.440719+00:00,btc-updown-5m-1789948800,5,4742033,92314849471399356583711114700454385938161084436324591737410907829682431585202,2026-09-21T00:00:00+00:00,2026-09-21T00:05:00+00:00,4.17,0.71,0.72,0.715,0.01,309.54,354.33,99
2026-09-21T00:00:50.440719+00:00,btc-updown-5m-1789949100,5,4742090,16372438210555375178518135183556260579660315797024858692377640146427377311301,2026-09-21T00:05:00+00:00,2026-09-21T00:10:00+00:00,9.17,0.5,0.51,0.505,0.01,102.0,429.7,99
2026-09-21T00:00:50.440719+00:00,btc-updown-15m-1789948800,15,4742042,108433876788202956266290118423004169851009912516026008014064737415207086686769,2026-09-21T00:00:00+00:00,2026-09-21T00:15:00+00:00,14.17,0.6,0.61,0.605,0.01,223.0,11.0,99
2026-09-21T00:00:50.440719+00:00,btc-updown-15m-1789949700,15,4742367,52849277914451277965246438015162228855485166915769203116487520535364628979835,2026-09-21T00:15:00+00:00,2026-09-21T00:30:00+00:00,29.17,0.5,0.51,0.505,0.01,85.0,438.77,93
2026-09-21T00:01:51.567478+00:00,btc-updown-5m-1789948800,5,4742033,92314849471399356583711114700454385938161084436324591737410907829682431585202,2026-09-21T00:00:00+00:00,2026-09-21T00:05:00+00:00,3.15,0.96,0.97,0.965,0.01,881.62,784.66,99
2026-09-21T00:01:51.567478+00:00,btc-updown-5m-1789949100,5,4742090,16372438210555375178518135183556260579660315797024858692377640146427377311301,2026-09-21T00:05:00+00:00,2026-09-21T00:10:00+00:00,8.15,0.49,0.5,0.495,0.01,408.99,129.0,99
2026-09-21T00:01:51.567478+00:00,btc-updown-15m-1789948800,15,4742042,108433876788202956266290118423004169851009912516026008014064737415207086686769,2026-09-21T00:00:00+00:00,2026-09-21T00:15:00+00:00,13.15,0.84,0.85,0.845,0.01,268.66,16.84,99
2026-09-21T00:01:51.567478+00:00,btc-updown-15m-1789949700,15,4742367,52849277914451277965246438015162228855485166915769203116487520535364628979835,2026-09-21T00:15:00+00:00,2026-09-21T00:30:00+00:00,28.15,0.5,0.51,0.505,0.01,60.0,553.77,93
2026-09-21T00:02:52.650225+00:00,btc-updown-5m-1789948800,5,4742033,92314849471399356583711114700454385938161084436324591737410907829682431585202,2026-09-21T00:00:00+00:00,2026-09-21T00:05:00+00:00,2.13,0.98,0.99,0.985,0.01,433.88,1203.0,99
2026-09-21T00:02:52.650225+00:00,btc-updown-5m-1789949100,5,4742090,16372438210555375178518135183556260579660315797024858692377640146427377311301,2026-09-21T00:05:00+00:00,2026-09-21T00:10:00+00:00,7.13,0.49,0.5,0.495,0.01,45.01,40.0,99
2026-09-21T00:02:52.650225+00:00,btc-updown-15m-1789948800,15,4742042,108433876788202956266290118423004169851009912516026008014064737415207086686769,2026-09-21T00:00:00+00:00,2026-09-21T00:15:00+00:00,12.13,0.82,0.83,0.825,0.01,95.0,136.48,99
2026-09-21T00:02:52.650225+00:00,btc-updown-15m-1789949700,15,4742367,52849277914451277965246438015162228855485166915769203116487520535364628979835,2026-09-21T00:15:00+00:00,2026-09-21T00:30:00+00:00,27.13,0.5,0.51,0.505,0.01,60.0,773.77,93
2026-09-21T00:03:53.716603+00:00,btc-updown-5m-1789949100,5,4742090,16372438210555375178518135183556260579660315797024858692377640146427377311301,2026-09-21T00:05:00+00:00,2026-09-21T00:10:00+00:00,6.12,0.48,0.49,0.485,0.01,229.52,77.94,99
2026-09-21T00:03:53.716603+00:00,btc-updown-15m-1789948800,15,4742042,108433876788202956266290118423004169851009912516026008014064737415207086686769,2026-09-21T00:00:00+00:00,2026-09-21T00:15:00+00:00,11.12,0.72,0.73,0.725,0.01,41.98,112.7,99
2026-09-21T00:03:53.716603+00:00,btc-updown-15m-1789949700,15,4742367,52849277914451277965246438015162228855485166915769203116487520535364628979835,2026-09-21T00:15:00+00:00,2026-09-21T00:30:00+00:00,26.12,0.5,0.51,0.505,0.01,49.8,488.81,93
2026-09-21T00:04:54.734082+00:00,btc-updown-5m-1789949100,5,4742090,16372438210555375178518135183556260579660315797024858692377640146427377311301,2026-09-21T00:05:00+00:00,2026-09-21T00:10:00+00:00,5.1,0.61,0.63,0.62,0.02,328.96,151.92,98
2026-09-21T00:04:54.734082+00:00,btc-updown-15m-1789948800,15,4742042,108433876788202956266290118423004169851009912516026008014064737415207086686769,2026-09-21T00:00:00+00:00,2026-09-21T00:15:00+00:00,10.1,0.89,0.9,0.895,0.01,13.0,169.88,99
2026-09-21T00:04:54.734082+00:00,btc-updown-15m-1789949700,15,4742367,52849277914451277965246438015162228855485166915769203116487520535364628979835,2026-09-21T00:15:00+00:00,2026-09-21T00:30:00+00:00,25.1,0.5,0.51,0.505,0.01,49.8,638.81,99
2026-09-21T00:05:55.734330+00:00,btc-updown-5m-1789949100,5,4742090,16372438210555375178518135183556260579660315797024858692377640146427377311301,2026-09-21T00:05:00+00:00,2026-09-21T00:10:00+00:00,4.08,0.83,0.84,0.835,0.01,543.72,80.0,99
